Datekey,FullDateLabel,DateDescription,CalendarYear,CalendarQuarter,CalendarQuarterLabel,CalendarMonth,CalendarMonthLabel,CalendarWeek,CalendarWeekLabel
2007-09-20 00:00:00.000,2007-09-20,2007-09-20,2007,20073,Q3,200709,September,200738,Week 38
2007-09-21 00:00:00.000,2007-09-21,2007-09-21,2007,20073,Q3,200709,September,200738,Week 38
2007-09-22 00:00:00.000,2007-09-22,2007-09-22,2007,20073,Q3,200709,September,200738,Week 38
2007-09-23 00:00:00.000,2007-09-23,2007-09-23,2007,20073,Q3,200709,September,200739,Week 39
2007-09-24 00:00:00.000,2007-09-24,2007-09-24,2007,20073,Q3,200709,September,200739,Week 39
2007-09-25 00:00:00.000,2007-09-25,2007-09-25,2007,20073,Q3,200709,September,200739,Week 39
2007-09-26 00:00:00.000,2007-09-26,2007-09-26,2007,20073,Q3,200709,September,200739,Week 39
2007-09-27 00:00:00.000,2007-09-27,2007-09-27,2007,20073,Q3,200709,September,200739,Week 39
2007-09-28 00:00:00.000,2007-09-28,2007-09-28,2007,20073,Q3,200709,September,200739,Week 39
2007-09-29 00:00:00.000,2007-09-29,2007-09-29,2007,20073,Q3,200709,September,200739,Week 39
2007-09-30 00:00:00.000,2007-09-30,2007-09-30,2007,20073,Q3,200709,September,200740,Week 40
2007-10-01 00:00:00.000,2007-10-01,2007-10-01,2007,20074,Q4,200710,October,200740,Week 40
2007-10-02 00:00:00.000,2007-10-02,2007-10-02,2007,20074,Q4,200710,October,200740,Week 40
2007-10-03 00:00:00.000,2007-10-03,2007-10-03,2007,20074,Q4,200710,October,200740,Week 40
2007-10-04 00:00:00.000,2007-10-04,2007-10-04,2007,20074,Q4,200710,October,200740,Week 40
2007-10-05 00:00:00.000,2007-10-05,2007-10-05,2007,20074,Q4,200710,October,200740,Week 40
2007-10-06 00:00:00.000,2007-10-06,2007-10-06,2007,20074,Q4,200710,October,200740,Week 40
2007-10-07 00:00:00.000,2007-10-07,2007-10-07,2007,20074,Q4,200710,October,200741,Week 41
2007-10-08 00:00:00.000,2007-10-08,2007-10-08,2007,20074,Q4,200710,October,200741,Week 41
2007-10-09 00:00:00.000,2007-10-09,2007-10-09,2007,20074,Q4,200710,October,200741,Week 41
2007-10-10 00:00:00.000,2007-10-10,2007-10-10,2007,20074,Q4,200710,October,200741,Week 41
2007-10-11 00:00:00.000,2007-10-11,2007-10-11,2007,20074,Q4,200710,October,200741,Week 41
2007-10-12 00:00:00.000,2007-10-12,2007-10-12,2007,20074,Q4,200710,October,200741,Week 41
2007-10-13 00:00:00.000,2007-10-13,2007-10-13,2007,20074,Q4,200710,October,200741,Week 41
2007-10-14 00:00:00.000,2007-10-14,2007-10-14,2007,20074,Q4,200710,October,200742,Week 42
2007-10-15 00:00:00.000,2007-10-15,2007-10-15,2007,20074,Q4,200710,October,200742,Week 42
2007-10-16 00:00:00.000,2007-10-16,2007-10-16,2007,20074,Q4,200710,October,200742,Week 42
2007-10-17 00:00:00.000,2007-10-17,2007-10-17,2007,20074,Q4,200710,October,200742,Week 42
2007-10-18 00:00:00.000,2007-10-18,2007-10-18,2007,20074,Q4,200710,October,200742,Week 42
2007-10-19 00:00:00.000,2007-10-19,2007-10-19,2007,20074,Q4,200710,October,200742,Week 42
2007-10-20 00:00:00.000,2007-10-20,2007-10-20,2007,20074,Q4,200710,October,200742,Week 42
2007-10-21 00:00:00.000,2007-10-21,2007-10-21,2007,20074,Q4,200710,October,200743,Week 43
2007-10-22 00:00:00.000,2007-10-22,2007-10-22,2007,20074,Q4,200710,October,200743,Week 43
2007-10-23 00:00:00.000,2007-10-23,2007-10-23,2007,20074,Q4,200710,October,200743,Week 43
2007-10-24 00:00:00.000,2007-10-24,2007-10-24,2007,20074,Q4,200710,October,200743,Week 43
2007-10-25 00:00:00.000,2007-10-25,2007-10-25,2007,20074,Q4,200710,October,200743,Week 43
2007-10-26 00:00:00.000,2007-10-26,2007-10-26,2007,20074,Q4,200710,October,200743,Week 43
2007-10-27 00:00:00.000,2007-10-27,2007-10-27,2007,20074,Q4,200710,October,200743,Week 43
2007-10-28 00:00:00.000,2007-10-28,2007-10-28,2007,20074,Q4,200710,October,200744,Week 44
2007-10-29 00:00:00.000,2007-10-29,2007-10-29,2007,20074,Q4,200710,October,200744,Week 44
2007-10-30 00:00:00.000,2007-10-30,2007-10-30,2007,20074,Q4,200710,October,200744,Week 44
2007-10-31 00:00:00.000,2007-10-31,2007-10-31,2007,20074,Q4,200710,October,200744,Week 44
2007-11-01 00:00:00.000,2007-11-01,2007-11-01,2007,20074,Q4,200711,November,200744,Week 44
2007-11-02 00:00:00.000,2007-11-02,2007-11-02,2007,20074,Q4,200711,November,200744,Week 44
2007-11-03 00:00:00.000,2007-11-03,2007-11-03,2007,20074,Q4,200711,November,200744,Week 44
2007-11-04 00:00:00.000,2007-11-04,2007-11-04,2007,20074,Q4,200711,November,200745,Week 45
2007-11-05 00:00:00.000,2007-11-05,2007-11-05,2007,20074,Q4,200711,November,200745,Week 45
2007-11-06 00:00:00.000,2007-11-06,2007-11-06,2007,20074,Q4,200711,November,200745,Week 45
2007-11-07 00:00:00.000,2007-11-07,2007-11-07,2007,20074,Q4,200711,November,200745,Week 45
2007-11-08 00:00:00.000,2007-11-08,2007-11-08,2007,20074,Q4,200711,November,200745,Week 45
2007-11-09 00:00:00.000,2007-11-09,2007-11-09,2007,20074,Q4,200711,November,200745,Week 45
2007-11-10 00:00:00.000,2007-11-10,2007-11-10,2007,20074,Q4,200711,November,200745,Week 45
2007-11-11 00:00:00.000,2007-11-11,2007-11-11,2007,20074,Q4,200711,November,200746,Week 46
2007-11-12 00:00:00.000,2007-11-12,2007-11-12,2007,20074,Q4,200711,November,200746,Week 46
2007-11-13 00:00:00.000,2007-11-13,2007-11-13,2007,20074,Q4,200711,November,200746,Week 46
2007-11-14 00:00:00.000,2007-11-14,2007-11-14,2007,20074,Q4,200711,November,200746,Week 46
2007-11-15 00:00:00.000,2007-11-15,2007-11-15,2007,20074,Q4,200711,November,200746,Week 46
2007-11-16 00:00:00.000,2007-11-16,2007-11-16,2007,20074,Q4,200711,November,200746,Week 46
2007-11-17 00:00:00.000,2007-11-17,2007-11-17,2007,20074,Q4,200711,November,200746,Week 46
2007-11-18 00:00:00.000,2007-11-18,2007-11-18,2007,20074,Q4,200711,November,200747,Week 47
2007-11-19 00:00:00.000,2007-11-19,2007-11-19,2007,20074,Q4,200711,November,200747,Week 47
2007-11-20 00:00:00.000,2007-11-20,2007-11-20,2007,20074,Q4,200711,November,200747,Week 47
2007-11-21 00:00:00.000,2007-11-21,2007-11-21,2007,20074,Q4,200711,November,200747,Week 47
2007-11-22 00:00:00.000,2007-11-22,2007-11-22,2007,20074,Q4,200711,November,200747,Week 47
2007-11-23 00:00:00.000,2007-11-23,2007-11-23,2007,20074,Q4,200711,November,200747,Week 47
2007-11-24 00:00:00.000,2007-11-24,2007-11-24,2007,20074,Q4,200711,November,200747,Week 47
2007-11-25 00:00:00.000,2007-11-25,2007-11-25,2007,20074,Q4,200711,November,200748,Week 48
2007-11-26 00:00:00.000,2007-11-26,2007-11-26,2007,20074,Q4,200711,November,200748,Week 48
2007-11-27 00:00:00.000,2007-11-27,2007-11-27,2007,20074,Q4,200711,November,200748,Week 48
2007-11-28 00:00:00.000,2007-11-28,2007-11-28,2007,20074,Q4,200711,November,200748,Week 48
2007-11-29 00:00:00.000,2007-11-29,2007-11-29,2007,20074,Q4,200711,November,200748,Week 48
2007-11-30 00:00:00.000,2007-11-30,2007-11-30,2007,20074,Q4,200711,November,200748,Week 48
2007-12-01 00:00:00.000,2007-12-01,2007-12-01,2007,20074,Q4,200712,December,200748,Week 48
2007-12-02 00:00:00.000,2007-12-02,2007-12-02,2007,20074,Q4,200712,December,200749,Week 49
2007-12-03 00:00:00.000,2007-12-03,2007-12-03,2007,20074,Q4,200712,December,200749,Week 49
2007-12-04 00:00:00.000,2007-12-04,2007-12-04,2007,20074,Q4,200712,December,200749,Week 49
2007-12-05 00:00:00.000,2007-12-05,2007-12-05,2007,20074,Q4,200712,December,200749,Week 49
2007-12-06 00:00:00.000,2007-12-06,2007-12-06,2007,20074,Q4,200712,December,200749,Week 49
2007-12-07 00:00:00.000,2007-12-07,2007-12-07,2007,20074,Q4,200712,December,200749,Week 49
2007-12-08 00:00:00.000,2007-12-08,2007-12-08,2007,20074,Q4,200712,December,200749,Week 49
2007-12-09 00:00:00.000,2007-12-09,2007-12-09,2007,20074,Q4,200712,December,200750,Week 50
2007-12-10 00:00:00.000,2007-12-10,2007-12-10,2007,20074,Q4,200712,December,200750,Week 50
2007-12-11 00:00:00.000,2007-12-11,2007-12-11,2007,20074,Q4,200712,December,200750,Week 50
2007-12-12 00:00:00.000,2007-12-12,2007-12-12,2007,20074,Q4,200712,December,200750,Week 50
2007-12-13 00:00:00.000,2007-12-13,2007-12-13,2007,20074,Q4,200712,December,200750,Week 50
2007-12-14 00:00:00.000,2007-12-14,2007-12-14,2007,20074,Q4,200712,December,200750,Week 50
2007-12-15 00:00:00.000,2007-12-15,2007-12-15,2007,20074,Q4,200712,December,200750,Week 50
2007-12-16 00:00:00.000,2007-12-16,2007-12-16,2007,20074,Q4,200712,December,200751,Week 51
2007-12-17 00:00:00.000,2007-12-17,2007-12-17,2007,20074,Q4,200712,December,200751,Week 51
2007-12-18 00:00:00.000,2007-12-18,2007-12-18,2007,20074,Q4,200712,December,200751,Week 51
2007-12-19 00:00:00.000,2007-12-19,2007-12-19,2007,20074,Q4,200712,December,200751,Week 51
2007-12-20 00:00:00.000,2007-12-20,2007-12-20,2007,20074,Q4,200712,December,200751,Week 51
2007-12-21 00:00:00.000,2007-12-21,2007-12-21,2007,20074,Q4,200712,December,200751,Week 51
2007-12-22 00:00:00.000,2007-12-22,2007-12-22,2007,20074,Q4,200712,December,200751,Week 51
2007-12-23 00:00:00.000,2007-12-23,2007-12-23,2007,20074,Q4,200712,December,200752,Week 52
2007-12-24 00:00:00.000,2007-12-24,2007-12-24,2007,20074,Q4,200712,December,200752,Week 52
2007-12-25 00:00:00.000,2007-12-25,2007-12-25,2007,20074,Q4,200712,December,200752,Week 52
2007-12-26 00:00:00.000,2007-12-26,2007-12-26,2007,20074,Q4,200712,December,200752,Week 52
2007-12-27 00:00:00.000,2007-12-27,2007-12-27,2007,20074,Q4,200712,December,200752,Week 52
2007-12-28 00:00:00.000,2007-12-28,2007-12-28,2007,20074,Q4,200712,December,200752,Week 52
2007-12-29 00:00:00.000,2007-12-29,2007-12-29,2007,20074,Q4,200712,December,200752,Week 52
2007-12-30 00:00:00.000,2007-12-30,2007-12-30,2007,20074,Q4,200712,December,200753,Week 53
2007-12-31 00:00:00.000,2007-12-31,2007-12-31,2007,20074,Q4,200712,December,200753,Week 53
2008-01-01 00:00:00.000,2008-01-01,2008-01-01,2008,20081,Q1,200801,January,200801,"Week 1 "
2008-01-02 00:00:00.000,2008-01-02,2008-01-02,2008,20081,Q1,200801,January,200801,"Week 1 "
2008-01-03 00:00:00.000,2008-01-03,2008-01-03,2008,20081,Q1,200801,January,200801,"Week 1 "
2008-01-04 00:00:00.000,2008-01-04,2008-01-04,2008,20081,Q1,200801,January,200801,"Week 1 "
2008-01-05 00:00:00.000,2008-01-05,2008-01-05,2008,20081,Q1,200801,January,200801,"Week 1 "
2008-01-06 00:00:00.000,2008-01-06,2008-01-06,2008,20081,Q1,200801,January,200802,"Week 2 "
2008-01-07 00:00:00.000,2008-01-07,2008-01-07,2008,20081,Q1,200801,January,200802,"Week 2 "
2008-01-08 00:00:00.000,2008-01-08,2008-01-08,2008,20081,Q1,200801,January,200802,"Week 2 "
2008-01-09 00:00:00.000,2008-01-09,2008-01-09,2008,20081,Q1,200801,January,200802,"Week 2 "
2008-01-10 00:00:00.000,2008-01-10,2008-01-10,2008,20081,Q1,200801,January,200802,"Week 2 "
2008-01-11 00:00:00.000,2008-01-11,2008-01-11,2008,20081,Q1,200801,January,200802,"Week 2 "
2008-01-12 00:00:00.000,2008-01-12,2008-01-12,2008,20081,Q1,200801,January,200802,"Week 2 "
2008-01-13 00:00:00.000,2008-01-13,2008-01-13,2008,20081,Q1,200801,January,200803,"Week 3 "
2008-01-14 00:00:00.000,2008-01-14,2008-01-14,2008,20081,Q1,200801,January,200803,"Week 3 "
2008-01-15 00:00:00.000,2008-01-15,2008-01-15,2008,20081,Q1,200801,January,200803,"Week 3 "
2008-01-16 00:00:00.000,2008-01-16,2008-01-16,2008,20081,Q1,200801,January,200803,"Week 3 "
2008-01-17 00:00:00.000,2008-01-17,2008-01-17,2008,20081,Q1,200801,January,200803,"Week 3 "
2008-01-18 00:00:00.000,2008-01-18,2008-01-18,2008,20081,Q1,200801,January,200803,"Week 3 "
2008-01-19 00:00:00.000,2008-01-19,2008-01-19,2008,20081,Q1,200801,January,200803,"Week 3 "
2008-01-20 00:00:00.000,2008-01-20,2008-01-20,2008,20081,Q1,200801,January,200804,"Week 4 "
2008-01-21 00:00:00.000,2008-01-21,2008-01-21,2008,20081,Q1,200801,January,200804,"Week 4 "
2008-01-22 00:00:00.000,2008-01-22,2008-01-22,2008,20081,Q1,200801,January,200804,"Week 4 "
2008-01-23 00:00:00.000,2008-01-23,2008-01-23,2008,20081,Q1,200801,January,200804,"Week 4 "
2008-01-24 00:00:00.000,2008-01-24,2008-01-24,2008,20081,Q1,200801,January,200804,"Week 4 "
2008-01-25 00:00:00.000,2008-01-25,2008-01-25,2008,20081,Q1,200801,January,200804,"Week 4 "
2008-01-26 00:00:00.000,2008-01-26,2008-01-26,2008,20081,Q1,200801,January,200804,"Week 4 "
2008-01-27 00:00:00.000,2008-01-27,2008-01-27,2008,20081,Q1,200801,January,200805,"Week 5 "
2008-01-28 00:00:00.000,2008-01-28,2008-01-28,2008,20081,Q1,200801,January,200805,"Week 5 "
2008-01-29 00:00:00.000,2008-01-29,2008-01-29,2008,20081,Q1,200801,January,200805,"Week 5 "
2008-01-30 00:00:00.000,2008-01-30,2008-01-30,2008,20081,Q1,200801,January,200805,"Week 5 "
2008-01-31 00:00:00.000,2008-01-31,2008-01-31,2008,20081,Q1,200801,January,200805,"Week 5 "
2008-02-01 00:00:00.000,2008-02-01,2008-02-01,2008,20081,Q1,200802,February,200805,"Week 5 "
2008-02-02 00:00:00.000,2008-02-02,2008-02-02,2008,20081,Q1,200802,February,200805,"Week 5 "
2008-02-03 00:00:00.000,2008-02-03,2008-02-03,2008,20081,Q1,200802,February,200806,"Week 6 "
2008-02-04 00:00:00.000,2008-02-04,2008-02-04,2008,20081,Q1,200802,February,200806,"Week 6 "
2008-02-05 00:00:00.000,2008-02-05,2008-02-05,2008,20081,Q1,200802,February,200806,"Week 6 "
2008-02-06 00:00:00.000,2008-02-06,2008-02-06,2008,20081,Q1,200802,February,200806,"Week 6 "
2008-02-07 00:00:00.000,2008-02-07,2008-02-07,2008,20081,Q1,200802,February,200806,"Week 6 "
2008-02-08 00:00:00.000,2008-02-08,2008-02-08,2008,20081,Q1,200802,February,200806,"Week 6 "
2008-02-09 00:00:00.000,2008-02-09,2008-02-09,2008,20081,Q1,200802,February,200806,"Week 6 "
2008-02-10 00:00:00.000,2008-02-10,2008-02-10,2008,20081,Q1,200802,February,200807,"Week 7 "
2008-02-11 00:00:00.000,2008-02-11,2008-02-11,2008,20081,Q1,200802,February,200807,"Week 7 "
2008-02-12 00:00:00.000,2008-02-12,2008-02-12,2008,20081,Q1,200802,February,200807,"Week 7 "
2008-02-13 00:00:00.000,2008-02-13,2008-02-13,2008,20081,Q1,200802,February,200807,"Week 7 "
2008-02-14 00:00:00.000,2008-02-14,2008-02-14,2008,20081,Q1,200802,February,200807,"Week 7 "
2008-02-15 00:00:00.000,2008-02-15,2008-02-15,2008,20081,Q1,200802,February,200807,"Week 7 "
2008-02-16 00:00:00.000,2008-02-16,2008-02-16,2008,20081,Q1,200802,February,200807,"Week 7 "
2008-02-17 00:00:00.000,2008-02-17,2008-02-17,2008,20081,Q1,200802,February,200808,"Week 8 "
2008-02-18 00:00:00.000,2008-02-18,2008-02-18,2008,20081,Q1,200802,February,200808,"Week 8 "
2008-02-19 00:00:00.000,2008-02-19,2008-02-19,2008,20081,Q1,200802,February,200808,"Week 8 "
2008-02-20 00:00:00.000,2008-02-20,2008-02-20,2008,20081,Q1,200802,February,200808,"Week 8 "
2008-02-21 00:00:00.000,2008-02-21,2008-02-21,2008,20081,Q1,200802,February,200808,"Week 8 "
2008-02-22 00:00:00.000,2008-02-22,2008-02-22,2008,20081,Q1,200802,February,200808,"Week 8 "
2008-02-23 00:00:00.000,2008-02-23,2008-02-23,2008,20081,Q1,200802,February,200808,"Week 8 "
2008-02-24 00:00:00.000,2008-02-24,2008-02-24,2008,20081,Q1,200802,February,200809,"Week 9 "
2008-02-25 00:00:00.000,2008-02-25,2008-02-25,2008,20081,Q1,200802,February,200809,"Week 9 "
2008-02-26 00:00:00.000,2008-02-26,2008-02-26,2008,20081,Q1,200802,February,200809,"Week 9 "
2008-02-27 00:00:00.000,2008-02-27,2008-02-27,2008,20081,Q1,200802,February,200809,"Week 9 "
2008-02-28 00:00:00.000,2008-02-28,2008-02-28,2008,20081,Q1,200802,February,200809,"Week 9 "
2008-02-29 00:00:00.000,2008-02-29,2008-02-29,2008,20081,Q1,200802,February,200809,"Week 9 "
2008-03-01 00:00:00.000,2008-03-01,2008-03-01,2008,20081,Q1,200803,March,200809,"Week 9 "
2008-03-02 00:00:00.000,2008-03-02,2008-03-02,2008,20081,Q1,200803,March,200810,Week 10
2008-03-03 00:00:00.000,2008-03-03,2008-03-03,2008,20081,Q1,200803,March,200810,Week 10
2008-03-04 00:00:00.000,2008-03-04,2008-03-04,2008,20081,Q1,200803,March,200810,Week 10
2008-03-05 00:00:00.000,2008-03-05,2008-03-05,2008,20081,Q1,200803,March,200810,Week 10
2008-03-06 00:00:00.000,2008-03-06,2008-03-06,2008,20081,Q1,200803,March,200810,Week 10
2008-03-07 00:00:00.000,2008-03-07,2008-03-07,2008,20081,Q1,200803,March,200810,Week 10
2008-03-08 00:00:00.000,2008-03-08,2008-03-08,2008,20081,Q1,200803,March,200810,Week 10
2008-03-09 00:00:00.000,2008-03-09,2008-03-09,2008,20081,Q1,200803,March,200811,Week 11
2008-03-10 00:00:00.000,2008-03-10,2008-03-10,2008,20081,Q1,200803,March,200811,Week 11
2008-03-11 00:00:00.000,2008-03-11,2008-03-11,2008,20081,Q1,200803,March,200811,Week 11
2008-03-12 00:00:00.000,2008-03-12,2008-03-12,2008,20081,Q1,200803,March,200811,Week 11
2008-03-13 00:00:00.000,2008-03-13,2008-03-13,2008,20081,Q1,200803,March,200811,Week 11
2008-03-14 00:00:00.000,2008-03-14,2008-03-14,2008,20081,Q1,200803,March,200811,Week 11
2008-03-15 00:00:00.000,2008-03-15,2008-03-15,2008,20081,Q1,200803,March,200811,Week 11
2008-03-16 00:00:00.000,2008-03-16,2008-03-16,2008,20081,Q1,200803,March,200812,Week 12
2008-03-17 00:00:00.000,2008-03-17,2008-03-17,2008,20081,Q1,200803,March,200812,Week 12
2008-03-18 00:00:00.000,2008-03-18,2008-03-18,2008,20081,Q1,200803,March,200812,Week 12
2008-03-19 00:00:00.000,2008-03-19,2008-03-19,2008,20081,Q1,200803,March,200812,Week 12
2008-03-20 00:00:00.000,2008-03-20,2008-03-20,2008,20081,Q1,200803,March,200812,Week 12
2008-03-21 00:00:00.000,2008-03-21,2008-03-21,2008,20081,Q1,200803,March,200812,Week 12
2008-03-22 00:00:00.000,2008-03-22,2008-03-22,2008,20081,Q1,200803,March,200812,Week 12
2008-03-23 00:00:00.000,2008-03-23,2008-03-23,2008,20081,Q1,200803,March,200813,Week 13
2008-03-24 00:00:00.000,2008-03-24,2008-03-24,2008,20081,Q1,200803,March,200813,Week 13
2008-03-25 00:00:00.000,2008-03-25,2008-03-25,2008,20081,Q1,200803,March,200813,Week 13
2008-03-26 00:00:00.000,2008-03-26,2008-03-26,2008,20081,Q1,200803,March,200813,Week 13
2008-03-27 00:00:00.000,2008-03-27,2008-03-27,2008,20081,Q1,200803,March,200813,Week 13
2008-03-28 00:00:00.000,2008-03-28,2008-03-28,2008,20081,Q1,200803,March,200813,Week 13
2008-03-29 00:00:00.000,2008-03-29,2008-03-29,2008,20081,Q1,200803,March,200813,Week 13
2008-03-30 00:00:00.000,2008-03-30,2008-03-30,2008,20081,Q1,200803,March,200814,Week 14
2008-03-31 00:00:00.000,2008-03-31,2008-03-31,2008,20081,Q1,200803,March,200814,Week 14
2008-04-01 00:00:00.000,2008-04-01,2008-04-01,2008,20082,Q2,200804,April,200814,Week 14
2008-04-02 00:00:00.000,2008-04-02,2008-04-02,2008,20082,Q2,200804,April,200814,Week 14
2008-04-03 00:00:00.000,2008-04-03,2008-04-03,2008,20082,Q2,200804,April,200814,Week 14
2008-04-04 00:00:00.000,2008-04-04,2008-04-04,2008,20082,Q2,200804,April,200814,Week 14
2008-04-05 00:00:00.000,2008-04-05,2008-04-05,2008,20082,Q2,200804,April,200814,Week 14
2008-04-06 00:00:00.000,2008-04-06,2008-04-06,2008,20082,Q2,200804,April,200815,Week 15
2008-04-07 00:00:00.000,2008-04-07,2008-04-07,2008,20082,Q2,200804,April,200815,Week 15
2008-04-08 00:00:00.000,2008-04-08,2008-04-08,2008,20082,Q2,200804,April,200815,Week 15
2008-04-09 00:00:00.000,2008-04-09,2008-04-09,2008,20082,Q2,200804,April,200815,Week 15
2008-04-10 00:00:00.000,2008-04-10,2008-04-10,2008,20082,Q2,200804,April,200815,Week 15
2008-04-11 00:00:00.000,2008-04-11,2008-04-11,2008,20082,Q2,200804,April,200815,Week 15
2008-04-12 00:00:00.000,2008-04-12,2008-04-12,2008,20082,Q2,200804,April,200815,Week 15
2008-04-13 00:00:00.000,2008-04-13,2008-04-13,2008,20082,Q2,200804,April,200816,Week 16
2008-04-14 00:00:00.000,2008-04-14,2008-04-14,2008,20082,Q2,200804,April,200816,Week 16
2008-04-15 00:00:00.000,2008-04-15,2008-04-15,2008,20082,Q2,200804,April,200816,Week 16
2008-04-16 00:00:00.000,2008-04-16,2008-04-16,2008,20082,Q2,200804,April,200816,Week 16
2008-04-17 00:00:00.000,2008-04-17,2008-04-17,2008,20082,Q2,200804,April,200816,Week 16
2008-04-18 00:00:00.000,2008-04-18,2008-04-18,2008,20082,Q2,200804,April,200816,Week 16
2008-04-19 00:00:00.000,2008-04-19,2008-04-19,2008,20082,Q2,200804,April,200816,Week 16
2008-04-20 00:00:00.000,2008-04-20,2008-04-20,2008,20082,Q2,200804,April,200817,Week 17
2008-04-21 00:00:00.000,2008-04-21,2008-04-21,2008,20082,Q2,200804,April,200817,Week 17
2008-04-22 00:00:00.000,2008-04-22,2008-04-22,2008,20082,Q2,200804,April,200817,Week 17
2008-04-23 00:00:00.000,2008-04-23,2008-04-23,2008,20082,Q2,200804,April,200817,Week 17
2008-04-24 00:00:00.000,2008-04-24,2008-04-24,2008,20082,Q2,200804,April,200817,Week 17
2008-04-25 00:00:00.000,2008-04-25,2008-04-25,2008,20082,Q2,200804,April,200817,Week 17
2008-04-26 00:00:00.000,2008-04-26,2008-04-26,2008,20082,Q2,200804,April,200817,Week 17
2008-04-27 00:00:00.000,2008-04-27,2008-04-27,2008,20082,Q2,200804,April,200818,Week 18
2008-04-28 00:00:00.000,2008-04-28,2008-04-28,2008,20082,Q2,200804,April,200818,Week 18
2008-04-29 00:00:00.000,2008-04-29,2008-04-29,2008,20082,Q2,200804,April,200818,Week 18
2008-04-30 00:00:00.000,2008-04-30,2008-04-30,2008,20082,Q2,200804,April,200818,Week 18
2008-05-01 00:00:00.000,2008-05-01,2008-05-01,2008,20082,Q2,200805,May,200818,Week 18
2008-05-02 00:00:00.000,2008-05-02,2008-05-02,2008,20082,Q2,200805,May,200818,Week 18
2008-05-03 00:00:00.000,2008-05-03,2008-05-03,2008,20082,Q2,200805,May,200818,Week 18
2008-05-04 00:00:00.000,2008-05-04,2008-05-04,2008,20082,Q2,200805,May,200819,Week 19
2008-05-05 00:00:00.000,2008-05-05,2008-05-05,2008,20082,Q2,200805,May,200819,Week 19
2008-05-06 00:00:00.000,2008-05-06,2008-05-06,2008,20082,Q2,200805,May,200819,Week 19
2008-05-07 00:00:00.000,2008-05-07,2008-05-07,2008,20082,Q2,200805,May,200819,Week 19
2008-05-08 00:00:00.000,2008-05-08,2008-05-08,2008,20082,Q2,200805,May,200819,Week 19
2008-05-09 00:00:00.000,2008-05-09,2008-05-09,2008,20082,Q2,200805,May,200819,Week 19
